id,manufacturer,manufacturer_code,car_type,model,model_code,sub_model,gen_code,period,source,fuel,displacement_l,turbo,drivetrain,seat,battery_kwh,range_km,trim,msrp_manwon,fleet,special
mf-012.md-001.sm-f20-f21.pw-디젤-2-0.tr-118d-스포츠-5도어,BMW,012,수입,1시리즈,001,1시리즈 F20/F21,F20/F21,12~19,encar,디젤,2.0,False,,5,,,118d 스포츠 5도어,3950,False,False
mf-012.md-001.sm-f20-f21.pw-디젤-2-0.tr-118d-sport-special-edition-5-door,BMW,012,수입,1시리즈,001,1시리즈 F20/F21,F20/F21,12~19,encar,디젤,2.0,False,,5,,,118d Sport Special Edition 5-door,4050,False,True
mf-012.md-001.sm-f20-f21.pw-디젤-2-0.tr-118d-urban-5-door,BMW,012,수입,1시리즈,001,1시리즈 F20/F21,F20/F21,12~19,encar,디젤,2.0,False,,5,,,118d Urban 5-door,4050,False,False
mf-012.md-001.sm-f20-f21.pw-디젤-2-0.tr-118d-urban-pack1-5-door,BMW,012,수입,1시리즈,001,1시리즈 F20/F21,F20/F21,12~19,encar,디젤,2.0,False,,5,,,118d Urban Pack1 5-door,4150,False,False
mf-012.md-001.sm-f20-f21.pw-디젤-2-0.tr-118d-m-sport-shadow-5-door,BMW,012,수입,1시리즈,001,1시리즈 F20/F21,F20/F21,12~19,encar,디젤,2.0,False,,5,,,118d M Sport Shadow 5-door,4550,False,True
mf-012.md-001.sm-f20-f21.pw-디젤-2-0.tr-120d-sport-pack1-5-door,BMW,012,수입,1시리즈,001,1시리즈 F20/F21,F20/F21,12~19,encar,디젤,2.0,False,,5,,,120d Sport Pack1 5-door,5280,False,False
mf-012.md-001.sm-f20-f21.pw-디젤-2-0.tr-120d-m-sport-5-door,BMW,012,수입,1시리즈,001,1시리즈 F20/F21,F20/F21,12~19,encar,디젤,2.0,False,,5,,,120d M Sport 5-door,5700,False,False
mf-012.md-001.sm-e82.pw-디젤-2-0.tr-120d-coupé,BMW,012,수입,1시리즈,001,1시리즈 E82,E82,04~13,encar,디젤,2.0,False,,4,,,120d Coupé,5000,False,False
mf-012.md-001.sm-e82.pw-디젤-2-0.tr-120d-coupé-sport,BMW,012,수입,1시리즈,001,1시리즈 E82,E82,04~13,encar,디젤,2.0,False,,4,,,120d Coupé Sport,5200,False,False
mf-012.md-001.sm-e82.pw-디젤-2-0.tr-120d-coupé-high,BMW,012,수입,1시리즈,001,1시리즈 E82,E82,04~13,encar,디젤,2.0,False,,4,,,120d Coupé High,5400,False,False
mf-012.md-001.sm-e82.pw-디젤-2-0.tr-120d-coupé-m-sport,BMW,012,수입,1시리즈,001,1시리즈 E82,E82,04~13,encar,디젤,2.0,False,,4,,,120d Coupé M Sport,5800,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-420i-m-스포츠-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,5,,,420i M 스포츠 그란쿠페,6830,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-420i-m-스포츠-퍼포먼스-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,5,,,420i M 스포츠 퍼포먼스 그란쿠페,6900,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-420i-m-스포츠-프로-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,5,,,420i M 스포츠 프로 그란쿠페,6950,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-420i-퍼스트-에디션-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,5,,,420i 퍼스트 에디션 그란쿠페,7000,False,True
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-3-0-xdrive.tr-m440i-쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,3.0,False,xDrive,4,,,M440i 쿠페,9240,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-3-0-xdrive.tr-m440i-온라인-익스클루시브-쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,3.0,False,xDrive,4,,,M440i 온라인 익스클루시브 쿠페,9330,False,True
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-3-0-xdrive.tr-m440i-프로-온라인-익스클루시브-쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,3.0,False,xDrive,4,,,M440i 프로 온라인 익스클루시브 쿠페,9430,False,True
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-3-0-xdrive.tr-m440i-컨버터블,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,3.0,False,xDrive,4,,,M440i 컨버터블,9620,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-3-0-xdrive.tr-m440i-온라인-익스클루시브-컨버터블,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,3.0,False,xDrive,4,,,M440i 온라인 익스클루시브 컨버터블,9900,False,True
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-3-0-xdrive.tr-m440i-프로-온라인-익스클루시브-컨버터블,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,3.0,False,xDrive,4,,,M440i 프로 온라인 익스클루시브 컨버터블,10270,False,True
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-420i-m-스포츠-쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,4,,,420i M 스포츠 쿠페,7320,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-420i-m-스포츠-퍼포먼스-쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,4,,,420i M 스포츠 퍼포먼스 쿠페,7600,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-420i-m-스포츠-프로-쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,4,,,420i M 스포츠 프로 쿠페,7900,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-420i-m-스포츠-컨버터블,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,4,,,420i M 스포츠 컨버터블,7580,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-420i-온라인-익스클루시브-컨버터블,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,4,,,420i 온라인 익스클루시브 컨버터블,7800,False,True
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-420i-m-스포츠-프로-컨버터블,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,4,,,420i M 스포츠 프로 컨버터블,8090,False,False
mf-012.md-017.sm-g22-g23-g26.pw-가솔린-2-0.tr-430i-퍼스트-에디션-쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,가솔린,2.0,False,,4,,,430i 퍼스트 에디션 쿠페,7500,False,True
mf-012.md-017.sm-g22-g23-g26.pw-디젤-2-0.tr-420d-m-스포츠-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,디젤,2.0,False,,5,,,420d M 스포츠 그란쿠페,6390,False,False
mf-012.md-017.sm-g22-g23-g26.pw-디젤-2-0.tr-420d-퍼스트-에디션-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,디젤,2.0,False,,5,,,420d 퍼스트 에디션 그란쿠페,6700,False,True
mf-012.md-017.sm-g22-g23-g26.pw-디젤-2-0.tr-420d-m-스포츠-쿠페,BMW,012,수입,4시리즈,017,4시리즈 G22/G23/G26,G22/G23/G26,21~현재,encar,디젤,2.0,False,,4,,,420d M 스포츠 쿠페,6590,False,False
mf-012.md-017.sm-f32-f33-f36.pw-가솔린-2-0.tr-420i-럭셔리-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,가솔린,2.0,False,,5,,,420i 럭셔리 그란쿠페,6500,False,False
mf-012.md-017.sm-f32-f33-f36.pw-가솔린-2-0.tr-420i-그란쿠페-스페셜-에디션,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,가솔린,2.0,False,,5,,,420i 그란쿠페 스페셜 에디션,6700,False,True
mf-012.md-017.sm-f32-f33-f36.pw-가솔린-2-0.tr-420i-m-스포츠-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,가솔린,2.0,False,,5,,,420i M 스포츠 그란쿠페,6830,False,False
mf-012.md-017.sm-f32-f33-f36.pw-디젤-2-0.tr-420d-럭셔리-쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,디젤,2.0,False,,4,,,420d 럭셔리 쿠페,6190,False,False
mf-012.md-017.sm-f32-f33-f36.pw-디젤-2-0.tr-420d-m-스포츠-쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,디젤,2.0,False,,4,,,420d M 스포츠 쿠페,6590,False,False
mf-012.md-017.sm-f32-f33-f36.pw-가솔린-2-0.tr-420i-m-스포츠-쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,가솔린,2.0,False,,4,,,420i M 스포츠 쿠페,7320,False,False
mf-012.md-017.sm-f32-f33-f36.pw-가솔린-2-0.tr-428i-m-스포츠-쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,가솔린,2.0,False,,4,,,428i M 스포츠 쿠페,6500,False,False
mf-012.md-017.sm-f32-f33-f36.pw-가솔린-2-0.tr-428i-m-스포츠-컨버터블,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,가솔린,2.0,False,,4,,,428i M 스포츠 컨버터블,7200,False,False
mf-012.md-017.sm-f32-f33-f36.pw-가솔린-2-0.tr-430i-m-스포츠-쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,가솔린,2.0,False,,4,,,430i M 스포츠 쿠페,7700,False,False
mf-012.md-017.sm-f32-f33-f36.pw-가솔린-2-0.tr-430i-m-스포츠-컨버터블,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,가솔린,2.0,False,,4,,,430i M 스포츠 컨버터블,8300,False,False
mf-012.md-017.sm-f32-f33-f36.pw-디젤-2-0-xdrive.tr-420d-럭셔리-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,디젤,2.0,False,xDrive,5,,,420d 럭셔리 그란쿠페,5990,False,False
mf-012.md-017.sm-f32-f33-f36.pw-디젤-2-0-xdrive.tr-420d-스포츠-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,디젤,2.0,False,xDrive,5,,,420d 스포츠 그란쿠페,6090,False,False
mf-012.md-017.sm-f32-f33-f36.pw-디젤-3-0-xdrive.tr-435d-m-스포츠-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,디젤,3.0,False,xDrive,5,,,435d M 스포츠 그란쿠페,8500,False,False
mf-012.md-017.sm-f32-f33-f36.pw-디젤-2-0-xdrive.tr-420d-스포츠-쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,디젤,2.0,False,xDrive,4,,,420d 스포츠 쿠페,6290,False,False
mf-012.md-017.sm-f32-f33-f36.pw-디젤-2-0-xdrive.tr-420d-m-스포츠-쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,디젤,2.0,False,xDrive,4,,,420d M 스포츠 쿠페,6590,False,False
mf-012.md-017.sm-f32-f33-f36.pw-디젤-2-0.tr-420d-럭셔리-그란쿠페,BMW,012,수입,4시리즈,017,4시리즈 F32/F33/F36,F32/F33/F36,13~20,encar,디젤,2.0,False,,5,,,420d 럭셔리 그란쿠페,5990,False,False
mf-012.md-014.sm-u11.pw-가솔린-2-0-xdrive.tr-m35i,BMW,012,수입,X1,014,X1 U11,U11,23~현재,encar,가솔린,2.0,False,xDrive,5,,,M35i,,False,False
mf-012.md-014.sm-u11.pw-가솔린-2-0-xdrive.tr-m35i-스페셜-에디션,BMW,012,수입,X1,014,X1 U11,U11,23~현재,encar,가솔린,2.0,False,xDrive,5,,,M35i 스페셜 에디션,,False,False
mf-012.md-014.sm-u11.pw-가솔린-2-0-xdrive.tr-20i-m-스포츠,BMW,012,수입,X1,014,X1 U11,U11,23~현재,encar,가솔린,2.0,False,xDrive,5,,,20i M 스포츠,,False,False
mf-012.md-014.sm-u11.pw-가솔린-2-0-xdrive.tr-20i-xline,BMW,012,수입,X1,014,X1 U11,U11,23~현재,encar,가솔린,2.0,False,xDrive,5,,,20i xLine,,False,False
mf-012.md-014.sm-u11.pw-가솔린-2-0.tr-sdrive-20i-m-스포츠,BMW,012,수입,X1,014,X1 U11,U11,23~현재,encar,가솔린,2.0,False,,5,,,sDrive 20i M 스포츠,,False,False
mf-012.md-014.sm-u11.pw-디젤-2-0.tr-sdrive-18d-m-스포츠,BMW,012,수입,X1,014,X1 U11,U11,23~현재,encar,디젤,2.0,False,,5,,,sDrive 18d M 스포츠,,False,False
mf-012.md-014.sm-u11.pw-디젤-2-0.tr-sdrive-18d-xline,BMW,012,수입,X1,014,X1 U11,U11,23~현재,encar,디젤,2.0,False,,5,,,sDrive 18d xLine,,False,False
mf-012.md-014.sm-f48.pw-가솔린-2-0-xdrive.tr-20i-m-스포츠,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,가솔린,2.0,False,xDrive,5,,,20i M 스포츠,,False,False
mf-012.md-014.sm-f48.pw-가솔린-2-0-xdrive.tr-20i-xline,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,가솔린,2.0,False,xDrive,5,,,20i xLine,,False,False
mf-012.md-014.sm-f48.pw-가솔린-2-0-xdrive.tr-20i-어드밴티지,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,가솔린,2.0,False,xDrive,5,,,20i 어드밴티지,,False,False
mf-012.md-014.sm-f48.pw-디젤-2-0-xdrive.tr-18d,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,디젤,2.0,False,xDrive,5,,,18d,,False,False
mf-012.md-014.sm-f48.pw-디젤-2-0-xdrive.tr-18d-m-스포츠,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,디젤,2.0,False,xDrive,5,,,18d M 스포츠,,False,False
mf-012.md-014.sm-f48.pw-디젤-2-0-xdrive.tr-18d-xline,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,디젤,2.0,False,xDrive,5,,,18d xLine,,False,False
mf-012.md-014.sm-f48.pw-디젤-2-0-xdrive.tr-18d-어드밴티지,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,디젤,2.0,False,xDrive,5,,,18d 어드밴티지,,False,False
mf-012.md-014.sm-f48.pw-디젤-2-0-xdrive.tr-18d-조이,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,디젤,2.0,False,xDrive,5,,,18d 조이,,False,False
mf-012.md-014.sm-f48.pw-디젤-2-0-xdrive.tr-18d-프리미엄,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,디젤,2.0,False,xDrive,5,,,18d 프리미엄,,False,False
mf-012.md-014.sm-f48.pw-디젤-2-0-xdrive.tr-20d,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,디젤,2.0,False,xDrive,5,,,20d,,False,False
mf-012.md-014.sm-f48.pw-디젤-2-0-xdrive.tr-20d-m-스포츠,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,디젤,2.0,False,xDrive,5,,,20d M 스포츠,,False,False
mf-012.md-014.sm-f48.pw-디젤-2-0-xdrive.tr-20d-xline,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,디젤,2.0,False,xDrive,5,,,20d xLine,,False,False
mf-012.md-014.sm-f48.pw-디젤-2-0-xdrive.tr-20d-조이,BMW,012,수입,X1,014,X1 F48,F48,16~23,encar,디젤,2.0,False,xDrive,5,,,20d 조이,,False,False
mf-012.md-014.sm-e84.pw-디젤-2-0-xdrive.tr-18d,BMW,012,수입,X1,014,X1 E84,E84,10~15,encar,디젤,2.0,False,xDrive,5,,,18d,,False,False
mf-012.md-014.sm-e84.pw-디젤-2-0-xdrive.tr-20d,BMW,012,수입,X1,014,X1 E84,E84,10~15,encar,디젤,2.0,False,xDrive,5,,,20d,,False,False
mf-012.md-014.sm-e84.pw-디젤-2-0-xdrive.tr-23d,BMW,012,수입,X1,014,X1 E84,E84,10~15,encar,디젤,2.0,False,xDrive,5,,,23d,,False,False
mf-012.md-014.sm-e84.pw-디젤-2-0-xdrive.tr-25d,BMW,012,수입,X1,014,X1 E84,E84,10~15,encar,디젤,2.0,False,xDrive,5,,,25d,,False,False
mf-012.md-018.sm-f74.pw-가솔린-2-0-xdrive.tr-m235,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F74,F74,25~현재,encar,가솔린,2.0,False,xDrive,5,,,M235,,False,False
mf-012.md-018.sm-f74.pw-가솔린-2-0-xdrive.tr-228-m-스포츠,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F74,F74,25~현재,encar,가솔린,2.0,False,xDrive,,,,228 M 스포츠,,False,False
mf-012.md-018.sm-f74.pw-가솔린-2-0.tr-220-m-스포츠,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F74,F74,25~현재,encar,가솔린,2.0,False,,5,,,220 M 스포츠,,False,False
mf-012.md-018.sm-f74.pw-가솔린-2-0.tr-220-m-스포츠-디자인,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F74,F74,25~현재,encar,가솔린,2.0,False,,5,,,220 M 스포츠 디자인,,False,False
mf-012.md-018.sm-u06.pw-가솔린-2-0.tr-220i-m-스포츠,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 U06,U06,22~현재,encar,가솔린,2.0,False,,5,,,220i M 스포츠,,False,False
mf-012.md-018.sm-u06.pw-가솔린-2-0.tr-220i-m-스포츠-디자인,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 U06,U06,22~현재,encar,가솔린,2.0,False,,5,,,220i M 스포츠 디자인,,False,False
mf-012.md-018.sm-u06.pw-가솔린-2-0.tr-220i-럭셔리,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 U06,U06,22~현재,encar,가솔린,2.0,False,,5,,,220i 럭셔리,,False,False
mf-012.md-018.sm-u06.pw-가솔린-2-0.tr-220i-어드밴티지,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 U06,U06,22~현재,encar,가솔린,2.0,False,,5,,,220i 어드밴티지,,False,False
mf-012.md-018.sm-u06.pw-디젤-2-0.tr-218d-m-스포츠-퍼스트-에디션,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 U06,U06,22~현재,encar,디젤,2.0,False,,5,,,218d M 스포츠 퍼스트 에디션,,False,False
mf-012.md-018.sm-u06.pw-디젤-2-0.tr-218d-럭셔리,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 U06,U06,22~현재,encar,디젤,2.0,False,,5,,,218d 럭셔리,,False,False
mf-012.md-018.sm-u06.pw-디젤-2-0.tr-218d-어드밴티지,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 U06,U06,22~현재,encar,디젤,2.0,False,,5,,,218d 어드밴티지,,False,False
mf-012.md-018.sm-g42.pw-가솔린-3-0-xdrive.tr-m240i-온라인-익스클루시브-쿠페,BMW,012,수입,2시리즈,018,2시리즈 G42,G42,22~현재,encar,가솔린,3.0,False,xDrive,4,,,M240i 온라인 익스클루시브 쿠페,,False,False
mf-012.md-018.sm-g42.pw-가솔린-3-0-xdrive.tr-m240i-쿠페,BMW,012,수입,2시리즈,018,2시리즈 G42,G42,22~현재,encar,가솔린,3.0,False,xDrive,4,,,M240i 쿠페,,False,False
mf-012.md-018.sm-f44.pw-가솔린-2-0.tr-220i-m-스포츠,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F44,F44,20~25,encar,가솔린,2.0,False,,5,,,220i M 스포츠,,False,False
mf-012.md-018.sm-f44.pw-가솔린-2-0.tr-220i-스포츠,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F44,F44,20~25,encar,가솔린,2.0,False,,5,,,220i 스포츠,,False,False
mf-012.md-018.sm-f44.pw-가솔린-2-0.tr-220i-어드밴티지,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F44,F44,20~25,encar,가솔린,2.0,False,,5,,,220i 어드밴티지,,False,False
mf-012.md-018.sm-f44.pw-디젤-2-0.tr-218d-m-스포츠,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F44,F44,20~25,encar,디젤,2.0,False,,5,,,218d M 스포츠,,False,False
mf-012.md-018.sm-f44.pw-디젤-2-0.tr-218d-어드밴티지,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F44,F44,20~25,encar,디젤,2.0,False,,5,,,218d 어드밴티지,,False,False
mf-012.md-018.sm-f44.pw-디젤-2-0.tr-220d-럭셔리,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F44,F44,20~25,encar,디젤,2.0,False,,5,,,220d 럭셔리,,False,False
mf-012.md-018.sm-f44.pw-디젤-2-0.tr-220d-어드밴티지,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F44,F44,20~25,encar,디젤,2.0,False,,5,,,220d 어드밴티지,,False,False
mf-012.md-018.sm-f44.pw-가솔린-2-0-xdrive.tr-m235i,BMW,012,수입,2시리즈,018,2시리즈 그란쿠페 F44,F44,20~25,encar,가솔린,2.0,False,xDrive,5,,,M235i,,False,False
mf-012.md-018.sm-f45.pw-디젤-2-0.tr-럭셔리,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 F45,F45,15~22,encar,디젤,2.0,False,,5,,,럭셔리,,False,False
mf-012.md-018.sm-f45.pw-디젤-2-0.tr-스포츠-파이널-에디션,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 F45,F45,15~22,encar,디젤,2.0,False,,5,,,스포츠 파이널 에디션,,False,False
mf-012.md-018.sm-f45.pw-디젤-2-0.tr-어드밴티지,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 F45,F45,15~22,encar,디젤,2.0,False,,5,,,어드밴티지,,False,False
mf-012.md-018.sm-f45.pw-디젤-2-0.tr-조이,BMW,012,수입,2시리즈,018,2시리즈 액티브 투어러 F45,F45,15~22,encar,디젤,2.0,False,,5,,,조이,,False,False
mf-012.md-018.sm-f22.pw-가솔린-3-0.tr-m235i-쿠페,BMW,012,수입,2시리즈,018,2시리즈 F22,F22,13~15,encar,가솔린,3.0,False,,4,,,M235i 쿠페,,False,False
mf-012.md-018.sm-f22.pw-디젤-2-0.tr-220d-m-스포츠-쿠페,BMW,012,수입,2시리즈,018,2시리즈 F22,F22,13~15,encar,디젤,2.0,False,,4,,,220d M 스포츠 쿠페,,False,False
mf-012.md-006.sm-g15.pw-디젤-3-0-xdrive.tr-840d-m-스포츠-그란쿠페,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,디젤,3.0,False,xDrive,5,,,840d M 스포츠 그란쿠페,,False,False
mf-012.md-006.sm-g15.pw-디젤-3-0-xdrive.tr-840d-m-스포츠-퍼스트-에디션-그란쿠페,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,디젤,3.0,False,xDrive,5,,,840d M 스포츠 퍼스트 에디션 그란쿠페,,False,False
mf-012.md-006.sm-g15.pw-가솔린-3-0-xdrive.tr-840i-m-스포츠-그란쿠페,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,가솔린,3.0,False,xDrive,5,,,840i M 스포츠 그란쿠페,,False,False
mf-012.md-006.sm-g15.pw-가솔린-3-0-xdrive.tr-840i-m-스포츠-퍼스트-에디션-그란쿠페,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,가솔린,3.0,False,xDrive,5,,,840i M 스포츠 퍼스트 에디션 그란쿠페,,False,False
mf-012.md-006.sm-g15.pw-가솔린-4-4-xdrive.tr-m850i-컨버터블,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,가솔린,4.4,False,xDrive,4,,,M850i 컨버터블,,False,False
mf-012.md-006.sm-g15.pw-가솔린-4-4-xdrive.tr-m850i-쿠페,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,가솔린,4.4,False,xDrive,4,,,M850i 쿠페,,False,False
mf-012.md-006.sm-g15.pw-가솔린-4-4-xdrive.tr-m850i-퍼스트-에디션-쿠페,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,가솔린,4.4,False,xDrive,4,,,M850i 퍼스트 에디션 쿠페,,False,False
mf-012.md-006.sm-g15.pw-가솔린-4-4-xdrive.tr-m850i-그란쿠페,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,가솔린,4.4,False,xDrive,5,,,M850i 그란쿠페,,False,False
mf-012.md-006.sm-g15.pw-가솔린-4-4-xdrive.tr-m850i-퍼스트-에디션-그란쿠페,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,가솔린,4.4,False,xDrive,5,,,M850i 퍼스트 에디션 그란쿠페,,False,False
mf-012.md-006.sm-g15.pw-가솔린-3-0-xdrive.tr-840i-m-스포츠-쿠페,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,가솔린,3.0,False,xDrive,4,,,840i M 스포츠 쿠페,,False,False
mf-012.md-006.sm-g15.pw-가솔린-3-0-xdrive.tr-840i-m-스포츠-퍼스트-에디션-쿠페,BMW,012,수입,8시리즈,006,8시리즈 G15,G15,19~현재,encar,가솔린,3.0,False,xDrive,4,,,840i M 스포츠 퍼스트 에디션 쿠페,,False,False
mf-012.md-006.sm-8시리즈.pw-가솔린-5-0.tr-e31,BMW,012,수입,8시리즈,006,8시리즈,,89~99,encar,가솔린,5.0,False,,4,,,E31,,False,False
mf-012.md-009.sm-g29.pw-가솔린-2-0.tr-sdrive20i-m-스포츠,BMW,012,수입,Z4,009,Z4 G29,G29,19~현재,encar,가솔린,2.0,False,,2,,,sDrive20i M 스포츠,,False,False
mf-012.md-009.sm-g29.pw-가솔린-2-0.tr-sdrive20i-m-스포츠-퍼스트-에디션,BMW,012,수입,Z4,009,Z4 G29,G29,19~현재,encar,가솔린,2.0,False,,2,,,sDrive20i M 스포츠 퍼스트 에디션,,False,False
mf-012.md-009.sm-g29.pw-가솔린-2-0.tr-sdrive20i-스포츠,BMW,012,수입,Z4,009,Z4 G29,G29,19~현재,encar,가솔린,2.0,False,,2,,,sDrive20i 스포츠,,False,False
